naca63-418
  -0.2676638E-03  0.5628472E-02
  -0.1537383E-03  0.6524733E-02
  -0.3736346E-05  0.7435841E-02
   0.1847700E-03  0.8360894E-02
   0.4154266E-03  0.9298619E-02
   0.6917406E-03  0.1024783E-01
   0.1014846E-02  0.1120774E-01
   0.1385066E-02  0.1217790E-01
   0.1802869E-02  0.1315816E-01
   0.2269125E-02  0.1414829E-01
   0.2784941E-02  0.1514819E-01
   0.3351269E-02  0.1615768E-01
   0.3969370E-02  0.1717731E-01
   0.4640169E-02  0.1820733E-01
   0.5365007E-02  0.1924855E-01
   0.6145387E-02  0.2030154E-01
   0.6983122E-02  0.2136737E-01
   0.7880188E-02  0.2244699E-01
   0.8838993E-02  0.2354161E-01
   0.9862291E-02  0.2465273E-01
   0.1095317E-01  0.2578173E-01
   0.1211494E-01  0.2693007E-01
   0.1335165E-01  0.2809953E-01
   0.1466764E-01  0.2929189E-01
   0.1606791E-01  0.3050908E-01
   0.1755802E-01  0.3175326E-01
   0.1914389E-01  0.3302635E-01
   0.2083251E-01  0.3433077E-01
   0.2263103E-01  0.3566860E-01
   0.2454765E-01  0.3704225E-01
   0.2659118E-01  0.3845402E-01
   0.2877103E-01  0.3990617E-01
   0.3109731E-01  0.4140085E-01
   0.3358068E-01  0.4294003E-01
   0.3623211E-01  0.4452534E-01
   0.3906284E-01  0.4615803E-01
   0.4208388E-01  0.4783867E-01
   0.4530587E-01  0.4956728E-01
   0.4873848E-01  0.5134288E-01
   0.5238979E-01  0.5316341E-01
   0.5626617E-01  0.5502580E-01
   0.6037152E-01  0.5692579E-01
   0.6470670E-01  0.5885786E-01
   0.6926979E-01  0.6081559E-01
   0.7405556E-01  0.6279162E-01
   0.7905609E-01  0.6477809E-01
   0.8426081E-01  0.6676684E-01
   0.8965743E-01  0.6874986E-01
   0.9523210E-01  0.7071937E-01
   0.1009707      0.7266832E-01
   0.1068586      0.7459027E-01
   0.1128818      0.7647964E-01
   0.1190272      0.7833176E-01
   0.1252820      0.8014257E-01
   0.1316353      0.8190892E-01
   0.1380766      0.8362827E-01
   0.1445969      0.8529861E-01
   0.1511879      0.8691835E-01
   0.1578424      0.8848637E-01
   0.1645539      0.9000182E-01
   0.1713167      0.9146405E-01
   0.1781257      0.9287267E-01
   0.1849764      0.9422737E-01
   0.1918648      0.9552795E-01
   0.1987872      0.9677434E-01
   0.2057404      0.9796650E-01
   0.2127214      0.9910440E-01
   0.2197275      0.1001881    
   0.2267565      0.1012175    
   0.2338061      0.1021928    
   0.2408745      0.1031140    
   0.2479600      0.1039811    
   0.2550610      0.1047943    
   0.2621762      0.1055536    
   0.2693041      0.1062590    
   0.2764441      0.1069107    
   0.2835950      0.1075088    
   0.2907558      0.1080533    
   0.2979261      0.1085443    
   0.3051049      0.1089820    
   0.3122923      0.1093663    
   0.3194875      0.1096977    
   0.3266904      0.1099759    
   0.3339007      0.1102015    
   0.3411180      0.1103744    
   0.3483427      0.1104950    
   0.3555742      0.1105634    
   0.3628128      0.1105798    
   0.3700584      0.1105446    
   0.3773113      0.1104581    
   0.3845716      0.1103206    
   0.3918390      0.1101323    
   0.3991143      0.1098938    
   0.4063972      0.1096054    
   0.4136881      0.1092675    
   0.4209870      0.1088806    
   0.4282943      0.1084450    
   0.4356103      0.1079615    
   0.4429351      0.1074304    
   0.4502690      0.1068524    
   0.4576123      0.1062280    
   0.4649652      0.1055578    
   0.4723280      0.1048425    
   0.4797009      0.1040829    
   0.4870839      0.1032794    
   0.4944774      0.1024328    
   0.5018818      0.1015439    
   0.5092971      0.1006135    
   0.5167235      0.9964228E-01
   0.5241613      0.9863100E-01
   0.5316108      0.9758060E-01
   0.5390720      0.9649186E-01
   0.5465450      0.9536566E-01
   0.5540301      0.9420286E-01
   0.5615274      0.9300437E-01
   0.5690371      0.9177110E-01
   0.5765595      0.9050393E-01
   0.5840944      0.8920387E-01
   0.5916423      0.8787183E-01
   0.5992031      0.8650878E-01
   0.6067771      0.8511573E-01
   0.6143642      0.8369362E-01
   0.6219648      0.8224347E-01
   0.6295788      0.8076630E-01
   0.6372064      0.7926310E-01
   0.6448478      0.7773491E-01
   0.6525029      0.7618277E-01
   0.6601719      0.7460772E-01
   0.6678550      0.7301079E-01
   0.6755521      0.7139304E-01
   0.6832634      0.6975555E-01
   0.6909888      0.6809935E-01
   0.6987287      0.6642549E-01
   0.7064829      0.6473506E-01
   0.7142515      0.6302920E-01
   0.7220343      0.6130891E-01
   0.7298316      0.5957535E-01
   0.7376427      0.5782965E-01
   0.7454678      0.5607292E-01
   0.7533062      0.5430639E-01
   0.7611573      0.5253128E-01
   0.7690200      0.5074897E-01
   0.7768931      0.4896080E-01
   0.7847744      0.4716831E-01
   0.7926608      0.4537325E-01
   0.8005490      0.4357757E-01
   0.8084343      0.4178329E-01
   0.8163131      0.3999227E-01
   0.8241833      0.3820610E-01
   0.8320429      0.3642610E-01
   0.8398907      0.3465359E-01
   0.8477255      0.3288978E-01
   0.8555461      0.3113582E-01
   0.8633512      0.2939292E-01
   0.8711390      0.2766233E-01
   0.8789074      0.2594530E-01
   0.8866536      0.2424334E-01
   0.8943734      0.2255804E-01
   0.9020610      0.2089132E-01
   0.9097091      0.1924548E-01
   0.9173077      0.1762320E-01
   0.9248433      0.1602783E-01
   0.9322988      0.1446328E-01
   0.9396525      0.1293431E-01
   0.9468776      0.1144640E-01
   0.9539423      0.1000591E-01
   0.9608106      0.8619550E-02
   0.9674439      0.7294340E-02
   0.9738042      0.6036742E-02
   0.9798569      0.4852161E-02
   0.9855747      0.3744378E-02
   0.9909400      0.2715080E-02
   0.9959463      0.1763777E-02
    1.000000      0.1000000E-02
